playerName,playerPrice,playerPos,playerClub,playerImg,TotalPoints,Goals,Assists,BallsRecov
T. Strakosha,4,GK,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250046901.jpg?v=0.06,0,0,0,0
C. Manea,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Hadroj,4,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250120705.jpg?v=0.06,0,0,0,0
C. Biai,4,GK,POR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
P. Dawidowicz,4,DEF,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250070827.jpg?v=0.06,0,0,0,0
S. Lainer,4,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250003976.jpg?v=0.06,0,0,0,0
J. Bijlow,4,GK,NED,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Y. Mvogo,4,GK,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250026983.jpg?v=0.06,0,0,0,0
A. Romagnoli,4,DEF,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250047045.jpg?v=0.06,0,0,0,0
T. Keher,4,DEF,GER,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250055663.jpg?v=0.06,0,0,0,0
D. Dibusz,4,GK,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250040465.jpg?v=0.06,0,0,0,0
E. Berisha,4,GK,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250001606.jpg?v=0.06,0,0,0,0
L. Kelly,4,GK,SCO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250056855.jpg?v=0.06,0,0,0,0
G. Hanley,4,DEF,SCO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250013301.jpg?v=0.06,0,0,0,0
H. Moldovan,4,GK,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
F. Niță,4,GK,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
L. Dvali,4,DEF,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250047090.jpg?v=0.06,0,0,0,0
A. Rațiu,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
B. Racoviţan,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Ł. Skorupski,4,GK,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250040573.jpg?v=0.06,0,0,0,0
T. Puchacz,4,DEF,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250090285.jpg?v=0.06,0,0,0,0
M. Karbownik,4,DEF,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250109375.jpg?v=0.06,0,0,0,0
P. Peda,4,DEF,POL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
B. Salamon,4,DEF,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250013152.jpg?v=0.06,0,0,0,0
G. Gocholeishvilli,4,DEF,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250114145.jpg?v=0.06,0,0,0,0
S. Sazonov,4,DEF,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250135177.jpg?v=0.06,0,0,0,0
F. Veseli,4,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250004718.jpg?v=0.06,0,0,0,0
J. Mersinaj,4,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250114125.jpg?v=0.06,0,0,0,0
A. Ismajli,4,DEF,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250099056.jpg?v=0.06,0,0,0,0
G. Kashia,4,DEF,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/104733.jpg?v=0.06,0,0,0,0
R. Gumny,4,DEF,POL,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250081799.jpg?v=0.06,0,0,0,0
I. Gelashvili,4,DEF,GEO,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
G. Gvelesiani,4,DEF,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250019308.jpg?v=0.06,0,0,0,0
P. Lienhart,4,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250073627.jpg?v=0.06,0,0,0,0
A. Noppert,4,GK,NED,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
K. Scherpen,4,GK,NED,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
J. Tabidze,4,DEF,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250056824.jpg?v=0.06,0,0,0,0
M. Pongračić,4,DEF,CRO,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
E. Jelert,4,DEF,DEN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250159445.jpg?v=0.06,0,0,0,0
M. Vitík,4,DEF,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250130786.jpg?v=0.06,0,0,0,0
P. Stronati,4,DEF,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250059119.jpg?v=0.06,0,0,0,0
I. Ivušić,4,GK,CRO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250023553.jpg?v=0.06,0,0,0,0
U. Garcia,4,DEF,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250073684.jpg?v=0.06,0,0,0,0
L. Benito,4,DEF,SUI,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Lang,4,DEF,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/1905346.jpg?v=0.06,0,0,0,0
N. Labrović,4,GK,CRO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250135201.jpg?v=0.06,0,0,0,0
A. Bodart,4,GK,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
L. Dunk,4,DEF,ENG,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Shevchenko,4,GK,UKR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250054395.jpg?v=0.06,0,0,0,0
N. Olij,4,GK,NED,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
F. Daniliuc,4,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250107024.jpg?v=0.06,0,0,0,0
J. Auer,4,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250122002.jpg?v=0.06,0,0,0,0
T. Kaminski,4,GK,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Racioppi,4,GK,SUI,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
J. Omlin,4,GK,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250072893.jpg?v=0.06,0,0,0,0
J. Frick,4,GK,SUI,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250011817.jpg?v=0.06,0,0,0,0
G. Bushchan,4,GK,UKR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
D. Schnegg,4,DEF,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250132808.jpg?v=0.06,0,0,0,0
E. Özbir,4,GK,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250022333.jpg?v=0.06,0,0,0,0
M. Şengezer,4,GK,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250092635.jpg?v=0.06,0,0,0,0
T. Lawal,4,GK,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250121356.jpg?v=0.06,0,0,0,0
P. Pentz,4,GK,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250064558.jpg?v=0.06,0,0,0,0
N. Hedl,4,GK,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250116096.jpg?v=0.06,0,0,0,0
M. Carnesecchi,4,GK,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250105612.jpg?v=0.06,0,0,0,0
W. Falcone,4,GK,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250066081.jpg?v=0.06,0,0,0,0
D. Bachmann,4,GK,AUT,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250056875.jpg?v=0.06,0,0,0,0
R. Tolói,4,DEF,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250112488.jpg?v=0.06,0,0,0,0
A. Cambiaso,4,DEF,ITA,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
N. Casale,4,DEF,ITA,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250138626.jpg?v=0.06,0,0,0,0
F. Rønnow,4,GK,DEN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250023709.jpg?v=0.06,0,0,0,0
M. Hermansen,4,GK,DEN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250103902.jpg?v=0.06,0,0,0,0
L. Colwill,4,DEF,ENG,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
W. Anton,4,DEF,GER,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
R. Koch,4,DEF,GER,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
G. Loria,4,GK,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/103937.jpg?v=0.06,0,0,0,0
J. Brabec,4,DEF,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250014597.jpg?v=0.06,0,0,0,0
V. Jemelka,4,DEF,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250121922.jpg?v=0.06,0,0,0,0
D. Zima,4,DEF,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250124916.jpg?v=0.06,0,0,0,0
L. Gugeshashvili,4,GK,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250090370.jpg?v=0.06,0,0,0,0
S. Kverkvelia,4,DEF,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250013316.jpg?v=0.06,0,0,0,0
I. Azarov,4,DEF,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250108031.jpg?v=0.06,0,0,0,0
M. Lazzari,4,DEF,ITA,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
P. Szappanos,4,GK,HUN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
P. Demjén,4,GK,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250065166.jpg?v=0.06,0,0,0,0
K. Hegyi,4,GK,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250118988.jpg?v=0.06,0,0,0,0
E. Botka,4,DEF,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250022872.jpg?v=0.06,0,0,0,0
L. Lochoshvili,4,DEF,GEO,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250079645.jpg?v=0.06,0,0,0,0
J. Staněk,4,GK,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250055112.jpg?v=0.06,0,0,0,0
T. Vaclík,4,GK,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250000898.jpg?v=0.06,0,0,0,0
M. Kovář,4,GK,CZE,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
T. Koubek,4,GK,CZE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250023590.jpg?v=0.06,0,0,0,0
A. Mandous,4,GK,CZE,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
S. Akaydin,4,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250181645.jpg?v=0.06,0,0,0,0
M. Aydın,4,DEF,TUR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250124109.jpg?v=0.06,0,0,0,0
A. Kalandadze,4,DEF,GEO,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
D. Miroshnichenko,4,DEF,UKR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250058925.jpg?v=0.06,0,0,0,0
E. Kastrati,4,GK,ALB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250056161.jpg?v=0.06,0,0,0,0
M. Rodák,4,GK,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
H. Ravas,4,GK,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Fiola,4,DEF,HUN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Mocsi,4,DEF,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250107349.jpg?v=0.06,0,0,0,0
Á. Lang,4,DEF,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250027818.jpg?v=0.06,0,0,0,0
Ľ. Šatka,4,DEF,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
V. De Marco,4,DEF,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
B. Balogh,4,DEF,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250118984.jpg?v=0.06,0,0,0,0
Z. Nagy,4,DEF,HUN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
L. Négo,4,DEF,HUN,https://img.uefa.com/imgml/TP/players/3/2024/324x324/1908198.jpg?v=0.06,0,0,0,0
G. Szalai,4,DEF,HUN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Valjent,4,DEF,SVK,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
D. Zec,4,DEF,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Ž. Zaletel,4,DEF,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
B. Radunović,4,GK,SRB,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
E. Sobol,4,DEF,UKR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250042644.jpg?v=0.06,0,0,0,0
B. Mykhaylichenko,4,DEF,UKR,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
O. Svatok,4,DEF,UKR,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250058926.jpg?v=0.06,0,0,0,0
M. Dmitrović,4,GK,SRB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250005610.jpg?v=0.06,0,0,0,0
F. Stankovic,4,GK,SRB,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
P. Rajković,4,GK,SRB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250042207.jpg?v=0.06,0,0,0,0
D. Rosić,4,GK,SRB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250109695.jpg?v=0.06,0,0,0,0
E. Mašović,4,DEF,SRB,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250079114.jpg?v=0.06,0,0,0,0
S. Bornauw,4,DEF,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Turk,4,GK,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Ivačič,4,GK,SVN,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Z. Vanheusden,4,DEF,BEL,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
N. Stojić,4,DEF,SRB,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Robby McCrorie,4,GK,SCO,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Z. Clark,4,GK,SCO,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Ross McCrorie,4,DEF,SCO,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
J. Doig,4,DEF,SCO,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
J. Blaswich,4,GK,GER,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Aioani,4,GK,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Ş. Târnovanu,4,GK,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
M. Dobre,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Borza,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
I. Nedelcearu,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
Camora,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
V. Ţicu,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
A. Dumitrescu,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
V. Mogoș,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
N. Bancu,4,DEF,ROU,https://gaming.uefa.com/en/eurofantasy/static-assets/euro2024/images/default_player@2x.png?v=0.09,0,0,0,0
